Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[155]    0.0    0.00    0.00       2         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno() [155]
-----------------------------------------------
                0.00    0.00       2/2           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [98]
[156]    0.0    0.00    0.00       2         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno() [156]
-----------------------------------------------
                0.00    0.00       1/1           process_single_image_multithread(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int) [160]
[157]    0.0    0.00    0.00       1         read_png_file(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, ImageData&) [157]
-----------------------------------------------
                0.00    0.00       1/1           process_single_image_multithread(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int) [160]
[158]    0.0    0.00    0.00       1         write_png_file(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, ImageData&) [158]
-----------------------------------------------
                0.00    0.00       1/1           main [16]
[159]    0.0    0.00    0.00       1         apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int) [159]
                0.00    0.00       2/4           bool __gnu_cxx::operator!=<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [65]
                0.00    0.00       1/2           std::vector<std::thread, std::allocator<std::thread> >::vector() [145]
                0.00    0.00       1/1           std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&) [243]
                0.00    0.00       1/4           std::vector<std::thread, std::allocator<std::thread> >::begin() [77]
                0.00    0.00       1/6           std::vector<std::thread, std::allocator<std::thread> >::end() [41]
                0.00    0.00       1/4           __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator*() const [67]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator++() [97]
                0.00    0.00       1/2           std::vector<std::thread, std::allocator<std::thread> >::~vector() [146]
-----------------------------------------------
                0.00    0.00       1/1           apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}::operator()() const [269]
[160]    0.0    0.00    0.00       1         process_single_image_multithread(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int) [160]
                0.00    0.00       2/4           bool __gnu_cxx::operator!=<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [65]
                0.00    0.00       1/1           ImageData::ImageData() [161]
                0.00    0.00       1/1           read_png_file(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, ImageData&) [157]
                0.00    0.00       1/2           std::vector<std::thread, std::allocator<std::thread> >::vector() [145]
                0.00    0.00       1/1           std::reference_wrapper<ImageData> std::ref<ImageData>(ImageData&) [261]
                0.00    0.00       1/1           std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData> >(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [242]
                0.00    0.00       1/4           std::vector<std::thread, std::allocator<std::thread> >::begin() [77]
                0.00    0.00       1/6           std::vector<std::thread, std::allocator<std::thread> >::end() [41]
                0.00    0.00       1/4           __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator*() const [67]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator++() [97]
                0.00    0.00       1/2           std::vector<std::thread, std::allocator<std::thread> >::~vector() [146]
                0.00    0.00       1/1           write_png_file(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, ImageData&) [158]
-----------------------------------------------
                0.00    0.00       1/1           process_single_image_multithread(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int) [160]
[161]    0.0    0.00    0.00       1         ImageData::ImageData() [161]
                0.00    0.00       1/1           std::mutex::mutex() [222]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [236]
[162]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::difference_type __gnu_cxx::operator-<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [162]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const [66]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::back() [237]
[163]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator*() const [163]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::back() [237]
[164]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator-(long) const [164]
                0.00    0.00       1/4           __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* const&) [64]
-----------------------------------------------
                0.00    0.00       1/1           std::filesystem::__cxx11::directory_entry::is_regular_file() const [166]
[165]    0.0    0.00    0.00       1         std::filesystem::__cxx11::directory_entry::_M_file_type() const [165]
-----------------------------------------------
                0.00    0.00       1/1           main [16]
[166]    0.0    0.00    0.00       1         std::filesystem::__cxx11::directory_entry::is_regular_file() const [166]
                0.00    0.00       1/1           std::filesystem::__cxx11::directory_entry::_M_file_type() const [165]
-----------------------------------------------
                0.00    0.00       1/1           std::filesystem::__cxx11::path::filename() const [169]
[167]    0.0    0.00    0.00       1         std::filesystem::__cxx11::path::end() const [167]
                0.00    0.00       1/7           std::filesystem::__cxx11::path::_M_type() const [29]
                0.00    0.00       1/1           std::filesystem::__cxx11::path::iterator::iterator(std::filesystem::__cxx11::path const*, std::filesystem::__cxx11::path::_Cmpt const*) [190]
-----------------------------------------------
                0.00    0.00       1/1           std::filesystem::__cxx11::path::filename() const [169]
[168]    0.0    0.00    0.00       1         std::filesystem::__cxx11::path::empty() const [168]
-----------------------------------------------
                0.00    0.00       1/1           apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}::operator()() const [269]
[169]    0.0    0.00    0.00       1         std::filesystem::__cxx11::path::filename() const [169]
                0.00    0.00       3/7           std::filesystem::__cxx11::path::_M_type() const [29]
                0.00    0.00       1/1           std::filesystem::__cxx11::path::empty() const [168]
                0.00    0.00       1/1           std::filesystem::__cxx11::path::end() const [167]
                0.00    0.00       1/1           std::filesystem::__cxx11::path::iterator::operator--() [191]
                0.00    0.00       1/1           std::filesystem::__cxx11::path::iterator::operator->() const [170]
                0.00    0.00       1/2           std::filesystem::__cxx11::path::iterator::operator*() const [104]
                0.00    0.00       1/1           std::filesystem::__cxx11::path::path(std::filesystem::__cxx11::path const&) [193]
-----------------------------------------------
                0.00    0.00       1/1           std::filesystem::__cxx11::path::filename() const [169]
[170]    0.0    0.00    0.00       1         std::filesystem::__cxx11::path::iterator::operator->() const [170]
                0.00    0.00       1/2           std::filesystem::__cxx11::path::iterator::operator*() const [104]
                0.00    0.00       1/1           std::filesystem::__cxx11::path const* std::__addressof<std::filesystem::__cxx11::path const>(std::filesystem::__cxx11::path const&) [247]
-----------------------------------------------
                0.00    0.00       1/1           main [16]
[171]    0.0    0.00    0.00       1         std::filesystem::__cxx11::path::extension() const [171]
                0.00    0.00       1/1           std::filesystem::__cxx11::path::path(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::filesystem::__cxx11::path::format) [192]
-----------------------------------------------
                0.00    0.00       1/1           std::reference_wrapper<ImageData>::operator ImageData&() const [173]
[172]    0.0    0.00    0.00       1         std::reference_wrapper<ImageData>::get() const [172]
-----------------------------------------------
                0.00    0.00       1/1           void std::__invoke_impl<void, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::__invoke_other, void (*&&)(int, int, ImageData&), int&&, int&&, std::reference_wrapper<ImageData>&&) [5]
[173]    0.0    0.00    0.00       1         std::reference_wrapper<ImageData>::operator ImageData&() const [173]
                0.00    0.00       1/1           std::reference_wrapper<ImageData>::get() const [172]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [236]
[174]    0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_check_len(unsigned long, char const*) const [174]
                0.00    0.00       4/6           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [38]
                0.00    0.00       2/2           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size() const [107]
                0.00    0.00       1/3           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [92]
-----------------------------------------------
                0.00    0.00       1/1           apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}::operator()() const [269]
[175]    0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) const [175]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::_M_head(std::_Tuple_impl<0ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&) [198]
[176]    0.0    0.00    0.00       1         std::_Head_base<0ul, void (*)(int, int, ImageData&), false>::_M_head(std::_Head_base<0ul, void (*)(int, int, ImageData&), false>&) [176]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::_Tuple_impl<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, void>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [199]
[177]    0.0    0.00    0.00       1         std::_Head_base<0ul, void (*)(int, int, ImageData&), false>::_Head_base(void (* const&)(int, int, ImageData&)) [177]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>::_M_head(std::_Tuple_impl<0ul, apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>&) [200]
[178]    0.0    0.00    0.00       1         std::_Head_base<0ul, apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}, false>::_M_head(std::_Head_base<0ul, apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}, false>&) [178]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}>::_Tuple_impl<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&) [201]
[179]    0.0    0.00    0.00       1         std::_Head_base<0ul, apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}, false>::_Head_base<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&>(apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&) [179]
                0.00    0.00       1/10          apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}& std::forward<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&>(std::remove_reference<apply_filter_on_images(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)::{lambda()#1}&>::type&) [25]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, int, int, std::reference_wrapper<ImageData> >::_M_head(std::_Tuple_impl<1ul, int, int, std::reference_wrapper<ImageData> >&) [202]
[180]    0.0    0.00    0.00       1         std::_Head_base<1ul, int, false>::_M_head(std::_Head_base<1ul, int, false>&) [180]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, int, int, std::reference_wrapper<ImageData> >::_Tuple_impl<int&, int&, std::reference_wrapper<ImageData>, void>(int&, int&, std::reference_wrapper<ImageData>&&) [203]
[181]    0.0    0.00    0.00       1         std::_Head_base<1ul, int, false>::_Head_base<int&>(int&) [181]
                0.00    0.00       1/23          int& std::forward<int&>(std::remove_reference<int&>::type&) [18]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<2ul, int, std::reference_wrapper<ImageData> >::_M_head(std::_Tuple_impl<2ul, int, std::reference_wrapper<ImageData> >&) [204]
[182]    0.0    0.00    0.00       1         std::_Head_base<2ul, int, false>::_M_head(std::_Head_base<2ul, int, false>&) [182]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<2ul, int, std::reference_wrapper<ImageData> >::_Tuple_impl<int&, std::reference_wrapper<ImageData>, void>(int&, std::reference_wrapper<ImageData>&&) [205]
[183]    0.0    0.00    0.00       1         std::_Head_base<2ul, int, false>::_Head_base<int&>(int&) [183]
                0.00    0.00       1/23          int& std::forward<int&>(std::remove_reference<int&>::type&) [18]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<3ul, std::reference_wrapper<ImageData> >::_M_head(std::_Tuple_impl<3ul, std::reference_wrapper<ImageData> >&) [206]
[184]    0.0    0.00    0.00       1         std::_Head_base<3ul, std::reference_wrapper<ImageData>, false>::_M_head(std::_Head_base<3ul, std::reference_wrapper<ImageData>, false>&) [184]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<3ul, std::reference_wrapper<ImageData> >::_Tuple_impl<std::reference_wrapper<ImageData> >(std::reference_wrapper<ImageData>&&) [207]
[185]    0.0    0.00    0.00       1         std::_Head_base<3ul, std::reference_wrapper<ImageData>, false>::_Head_base<std::reference_wrapper<ImageData> >(std::reference_wrapper<ImageData>&&) [185]
                0.00    0.00       1/16          std::reference_wrapper<ImageData>&& std::forward<std::reference_wrapper<ImageData> >(std::remove_reference<std::reference_wrapper<ImageData> >::type&) [20]
-----------------------------------------------
                0.00    0.00       1/1           std::filesystem::__cxx11::begin(std::filesystem::__cxx11::directory_iterator) [195]
[186]    0.0    0.00    0.00       1         std::filesystem::__cxx11::directory_iterator::directory_iterator(std::filesystem::__cxx11::directory_iterator&&) [186]
-----------------------------------------------
                0.00    0.00       1/1           main [16]
[187]    0.0    0.00    0.00       1         std::filesystem::__cxx11::directory_iterator::directory_iterator(std::filesystem::__cxx11::path const&) [187]
-----------------------------------------------
                0.00    0.00       1/1           std::filesystem::__cxx11::end(std::filesystem::__cxx11::directory_iterator) [189]
[188]    0.0    0.00    0.00       1         std::filesystem::__cxx11::directory_iterator::directory_iterator() [188]
-----------------------------------------------
                0.00    0.00       1/1           main [16]
[189]    0.0    0.00    0.00       1         std::filesystem::__cxx11::end(std::filesystem::__cxx11::directory_iterator) [189]
                0.00    0.00       1/1           std::filesystem::__cxx11::directory_iterator::directory_iterator() [188]
-----------------------------------------------
                0.00    0.00       1/1           std::filesystem::__cxx11::path::end() const [167]
[190]    0.0    0.00    0.00       1         std::filesystem::__cxx11::path::iterator::iterator(std::filesystem::__cxx11::path const*, std::filesystem::__cxx11::path::_Cmpt const*) [190]
-----------------------------------------------
                0.00    0.00       1/1           std::filesystem::__cxx11::path::filename() const [169]
[191]    0.0    0.00    0.00       1         std::filesystem::__cxx11::path::iterator::operator--() [191]
                0.00    0.00       2/15          std::__is_constant_evaluated() [21]
                0.00    0.00       1/3           std::filesystem::__cxx11::path::iterator::_M_is_multi() const [85]
-----------------------------------------------
                0.00    0.00       1/1           std::filesystem::__cxx11::path::extension() const [171]
[192]    0.0    0.00    0.00       1         std::filesystem::__cxx11::path::path(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::filesystem::__cxx11::path::format) [192]
                0.00    0.00       1/3           std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [93]
-----------------------------------------------
                0.00    0.00       1/1           std::filesystem::__cxx11::path::filename() const [169]
[193]    0.0    0.00    0.00       1         std::filesystem::__cxx11::path::path(std::filesystem::__cxx11::path const&) [193]
-----------------------------------------------
                0.00    0.00       1/1           main [16]
[194]    0.0    0.00    0.00       1         std::filesystem::__cxx11::path::path<char [5], std::filesystem::__cxx11::path>(char const (&) [5], std::filesystem::__cxx11::path::format) [194]
                0.00    0.00       1/1           auto std::filesystem::__cxx11::__detail::__effective_range<char [5]>(char const (&) [5]) [196]
                0.00    0.00       1/3           auto std::filesystem::__cxx11::path::_S_convert<std::basic_string_view<char, std::char_traits<char> > >(std::basic_string_view<char, std::char_traits<char> >) [89]
                0.00    0.00       1/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::basic_string_view<char, std::char_traits<char> >, void>(std::basic_string_view<char, std::char_traits<char> > const&, std::allocator<char> const&) [91]
                0.00    0.00       1/11          std::__new_allocator<char>::~__new_allocator() [24]
-----------------------------------------------
                0.00    0.00       1/1           main [16]
[195]    0.0    0.00    0.00       1         std::filesystem::__cxx11::begin(std::filesystem::__cxx11::directory_iterator) [195]
                0.00    0.00       1/1           std::filesystem::__cxx11::directory_iterator::directory_iterator(std::filesystem::__cxx11::directory_iterator&&) [186]
-----------------------------------------------
                0.00    0.00       1/1           std::filesystem::__cxx11::path::path<char [5], std::filesystem::__cxx11::path>(char const (&) [5], std::filesystem::__cxx11::path::format) [194]
[196]    0.0    0.00    0.00       1         auto std::filesystem::__cxx11::__detail::__effective_range<char [5]>(char const (&) [5]) [196]
                0.00    0.00       1/1           std::basic_string_view<char, std::char_traits<char> >::basic_string_view(char const*) [219]
-----------------------------------------------
                0.00    0.00       1/1           main [16]
[197]    0.0    0.00    0.00       1         std::filesystem::__cxx11::operator==(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&) [197]
-----------------------------------------------
                0.00    0.00       1/1           void (*&std::__get_helper<0ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >(std::_Tuple_impl<0ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&))(int, int, ImageData&) [249]
[198]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::_M_head(std::_Tuple_impl<0ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >&) [198]
                0.00    0.00       1/1           std::_Head_base<0ul, void (*)(int, int, ImageData&), false>::_M_head(std::_Head_base<0ul, void (*)(int, int, ImageData&), false>&) [176]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple<void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::tuple<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, true, true>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [223]
[199]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, void (*)(int, int, ImageData&), int, int, std::reference_wrapper<ImageData> >::_Tuple_impl<void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>, void>(void (&)(int, int, ImageData&), int&, int&, std::reference_wrapper<ImageData>&&) [199]
